x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.09496265649795532,0.0065056681632995605,-0.06787904656141563,-0.15864843130111694,-0.05313611030578613,-0.0899024189135389,-0.20723241567611694,-0.122752845287323,-0.10434614426105782,-0.23368334770202637,-0.18499577045440674,-0.10743186927049919,-0.025098204612731934,-0.25440266728401184,-0.03777285596936508,-0.10265171527862549,-0.370157927274704,-0.07389018243759438,-0.1688651442527771,-0.3042575418949127,-0.09253546899765297,-0.1785355508327484,-0.2314843237400055,-0.09639836406915947,-0.011728763580322266,-0.273863285779953,-0.014381286004777394,-0.10246741771697998,-0.38414402306079865,-0.05739381841033264,-0.17355281114578247,-0.3000538647174835,-0.07171766019075676,-0.17557844519615173,-0.22811710834503174,-0.0650501952192144,-0.009952247142791748,-0.27777281403541565,-0.0003460236627006452,-0.10371488332748413,-0.37523847818374634,-0.04536870798676773,-0.16366633772850037,-0.29743027687072754,-0.05377726933568283,-0.16089561581611633,-0.23106911778450012,-0.04169329932540222,-0.014906764030456543,-0.2684127390384674,0.00889004276484684,-0.09165334701538086,-0.3528698682785034,-0.02657731554120346,-0.14747509360313416,-0.30100783705711365,-0.029953229489024125,-0.15338921546936035,-0.2360052466392517,-0.018130627708728753,0
0.0,0.0,0.0,0.06526625156402588,-0.11230331659317017,0.0244992414233991,0.07148230075836182,-0.2462238371372223,0.015284109090060838,0.09656226634979248,-0.3494384288787842,-0.012913765225022189,0.07751059532165527,-0.4356244206428528,-0.035794837239592425,-0.14890345931053162,-0.2822069525718689,0.04128342324176515,-0.12198105454444885,-0.46633608639240265,-0.010316714483707301,-0.02294445037841797,-0.4955458790063858,-0.04934070429524695,0.0381542444229126,-0.4547770172357559,-0.061509115460722796,-0.1670229136943817,-0.272623747587204,-0.0005375524772546214,-0.1239050030708313,-0.4852657914161682,-0.03742510250529563,-0.012110412120819092,-0.5010194778442383,-0.05467227271518027,0.04337996244430542,-0.4516049772500992,-0.055906670007317416,-0.1565329134464264,-0.2628854215145111,-0.047887185427754275,-0.1090688407421112,-0.4717451483011246,-0.0736538822086743,-0.0025162696838378906,-0.4864647388458252,-0.058114109400122516,0.050296127796173096,-0.4398275166749954,-0.037884278062193744,-0.11746051907539368,-0.2516222298145294,-0.09658694064935958,-0.08468714356422424,-0.4215777516365051,-0.10869858956655776,-0.008210599422454834,-0.4590219408273697,-0.08617029136738097,0.03494822978973389,-0.4395325481891632,-0.06249139255604064,0
0.0,0.0,0.0,0.06800854206085205,-0.11854422092437744,0.02841762414857385,0.048691630363464355,-0.24840110540390015,0.028392830478992437,0.051579952239990234,-0.34767040610313416,0.013735916080918287,0.05683088302612305,-0.43396133184432983,0.0032234139154070363,-0.147720605134964,-0.2617272436618805,0.0153641557200217,-0.11342591047286987,-0.44859158992767334,-0.020446790766868617,-0.03472316265106201,-0.5045507848262787,-0.03717099913671973,0.02929931879043579,-0.49544721841812134,-0.03683668786004546,-0.16250354051589966,-0.25373268127441406,-0.017400334042463328,-0.11249014735221863,-0.4753924608230591,-0.04444016554668906,-0.020797371864318848,-0.5165573954582214,-0.039906833705458666,0.033844828605651855,-0.4996616840362549,-0.026379021269235636,-0.14038512110710144,-0.2513115406036377,-0.051813558128628756,-0.08906930685043335,-0.4736236333847046,-0.07330377065852645,-0.0019453167915344238,-0.515794962644577,-0.05388262161329749,0.051529526710510254,-0.4950951635837555,-0.031030875083956744,-0.09014883637428284,-0.25227731466293335,-0.08564224505141738,-0.05261415243148804,-0.42870908975601196,-0.09600987696364882,0.01187586784362793,-0.48454034328460693,-0.07737716698363784,0.05760788917541504,-0.48489150404930115,-0.056411564734730746,0
0.0,0.0,0.0,0.11096072196960449,-0.13325577974319458,0.06386122801137617,0.12389200925827026,-0.29139912128448486,0.07671376266313246,0.16343581676483154,-0.40674349665641785,0.06277046301198652,0.18854999542236328,-0.49400848150253296,0.05418204837275198,-0.15937820076942444,-0.3657853305339813,0.05882507883740118,-0.0556333065032959,-0.594807505607605,0.018051418892866877,0.05952739715576172,-0.615973949432373,0.0002048843840043446,0.130784273147583,-0.5627268850803375,0.004955732215023545,-0.17933398485183716,-0.3602624237537384,0.0013852575307851112,-0.052549511194229126,-0.6277360022068024,-0.024799665950411054,0.07853579521179199,-0.6315481662750244,-0.015087212950163575,0.14049416780471802,-0.568365752696991,0.006629268124527243,-0.14389219880104065,-0.35119783878326416,-0.058080949403517934,-0.024205118417739868,-0.6174376606941223,-0.07847979716228792,0.1044541597366333,-0.6185438334941864,-0.044114798821681234,0.16085970401763916,-0.5515420287847519,-0.00666958238201687,-0.06451484560966492,-0.34212595224380493,-0.1154652317540581,0.02099466323852539,-0.563926637172699,-0.12216895125078508,0.11664992570877075,-0.586382269859314,-0.08814775995182345,0.1690143346786499,-0.54133141040802,-0.053094205029481145,0
0.0,0.0,0.0,0.164435476064682,-0.11079484224319458,0.04137966605944143,0.2393706738948822,-0.24109965562820435,0.02520448911113249,0.31875845789909363,-0.32873862981796265,-0.013039242372684612,0.37361469864845276,-0.41149502992630005,-0.04437086534576906,-0.010666877031326294,-0.47739076614379883,0.007515101797110901,0.1457332968711853,-0.6185322105884552,-0.053545797140174045,0.2649434506893158,-0.5678729265928268,-0.08678085905390276,0.3159412443637848,-0.489505797624588,-0.09702750098782076,-0.04301273822784424,-0.4593193531036377,-0.051924636483960285,0.16464772820472717,-0.60258649289608,-0.10653480690794481,0.2911328375339508,-0.5209655165672302,-0.11537338596659197,0.3270193636417389,-0.4331572651863098,-0.10766604346113695,-0.03175339102745056,-0.3997723460197449,-0.1119868363149692,0.1645742952823639,-0.5428769886493683,-0.15833023738937868,0.2901085913181305,-0.4709468185901642,-0.1304480488308002,0.32509997487068176,-0.3906594514846802,-0.09662078124361528,0.013850480318069458,-0.3089391589164734,-0.17076325965004457,0.17940905690193176,-0.42745596170425415,-0.1988006289012958,0.29017195105552673,-0.4013536274433136,-0.1706537212141086,0.3377033770084381,-0.35135525465011597,-0.13794561278896822,0
0.0,0.0,0.0,0.13304060697555542,-0.14325588941574097,0.04532732306320497,0.17071378231048584,-0.2925759553909302,0.0412098043997986,0.22501254081726074,-0.39928457140922546,0.00957806645233461,0.2627601623535156,-0.5052919983863831,-0.01866611787777117,-0.08350861072540283,-0.4004984200000763,0.08518778024513551,0.021103620529174805,-0.577720582485199,0.034377290441582886,0.14584213495254517,-0.5906264185905457,-0.014848572627712997,0.23538029193878174,-0.5361904799938202,-0.038809334353615554,-0.10510657727718353,-0.398818701505661,0.028303538023422448,0.019045740365982056,-0.6144121140241623,-0.00820912742715052,0.15794938802719116,-0.6114068627357483,-0.03780473904411963,0.24075835943222046,-0.5542745739221573,-0.05132075162332228,-0.08766525983810425,-0.3904861807823181,-0.03449742259185484,0.02468210458755493,-0.6285352110862732,-0.06796607138316801,0.16436535120010376,-0.625048816204071,-0.06814276190202406,0.2452201247215271,-0.568812370300293,-0.06056314842503241,-0.027621984481811523,-0.3703169524669647,-0.09668954970042876,0.07861170172691345,-0.5498505979776382,-0.11667812378804854,0.18095403909683228,-0.5549789071083069,-0.10231615366141966,0.24501383304595947,-0.5108949542045593,-0.08657114715974501,0
0.0,0.0,0.0,0.10510188341140747,-0.1321282982826233,0.04977337781154034,0.13610783219337463,-0.2530662417411804,0.04742401975952504,0.17099884152412415,-0.3318413197994232,0.022408769911159254,0.18563023209571838,-0.3988571763038635,0.0009283810299862694,-0.04807901382446289,-0.34056738018989563,0.029040820410479284,0.04652822017669678,-0.5020823776721954,-0.024584284538399004,0.15235427021980286,-0.49262845516204834,-0.06330393117107036,0.20429453253746033,-0.43154796957969666,-0.07709079843200328,-0.05864199995994568,-0.32563522458076477,-0.02405222367681148,0.052945226430892944,-0.5092221945524216,-0.0597451464477885,0.17004427313804626,-0.48751839995384216,-0.07154711198247554,0.2103416621685028,-0.4247994124889374,-0.0718063847366679,-0.033204883337020874,-0.2999507486820221,-0.0783276767674792,0.0689881443977356,-0.49638819694519043,-0.10770790886319759,0.18289586901664734,-0.4727359414100647,-0.0940432758275378,0.22322222590446472,-0.4098353087902069,-0.07681253414786937,0.024342775344848633,-0.26648592948913574,-0.1304025338236201,0.12013170123100281,-0.40738242864608765,-0.1472751037422526,0.19983336329460144,-0.3938761353492737,-0.1273057596031535,0.23311910033226013,-0.3408002257347107,-0.1065719337407458,0
0.0,0.0,0.0,0.06922441720962524,-0.11251205205917358,0.02150902553597689,0.04900383949279785,-0.23684147000312805,0.02463278389672041,0.04628962278366089,-0.3306795358657837,0.015107276208198073,0.037011802196502686,-0.41207849979400635,0.008407802611088755,-0.1560152769088745,-0.23216670751571655,0.032331778026616576,-0.1499699354171753,-0.4067118763923645,0.008909094437456133,-0.09106096625328064,-0.49233126640319824,-0.010756815493607519,-0.030115723609924316,-0.5360327064990997,-0.02041737892528772,-0.17113181948661804,-0.22376278042793274,0.0038129722806274913,-0.1550479233264923,-0.4244440793991089,-0.02171939396163225,-0.07452225685119629,-0.5130980312824249,-0.03865205281277895,0.0044675469398498535,-0.5542650818824768,-0.04563723661800623,-0.1525646448135376,-0.22744351625442505,-0.026579694532358644,-0.13698652386665344,-0.4317610561847687,-0.0438200511862874,-0.06272122263908386,-0.5267381370067596,-0.05210966774126291,0.01018071174621582,-0.5683276355266571,-0.05485547863742113,-0.10493594408035278,-0.2458687722682953,-0.0572623253693223,-0.096591055393219,-0.40726858377456665,-0.06526017718812227,-0.05435585975646973,-0.49115510284900665,-0.0642491483022809,-0.008151769638061523,-0.5373052954673767,-0.06198468961616754,0
0.0,0.0,0.0,0.10950598120689392,-0.122161865234375,0.044616715311690314,0.1353180706501007,-0.24729835987091064,0.04151589542595957,0.1762019693851471,-0.33415061235427856,0.015071189291461451,0.176903635263443,-0.40685945749282837,-0.006836186368332164,-0.09614381194114685,-0.33502259850502014,0.05501231670348261,-0.013437807559967041,-0.5046777129173279,0.010278797037585718,0.09105256199836731,-0.5193489193916321,-0.027069709003285425,0.15790924429893494,-0.4684138745069504,-0.04065754517944242,-0.10245740413665771,-0.3246159255504608,0.004112207591219885,-0.0019919276237487793,-0.5222885012626648,-0.021905331611947076,0.10924091935157776,-0.5255815535783768,-0.0366074728968897,0.16130492091178894,-0.4741055369377136,-0.038987497538641946,-0.07136338949203491,-0.31027641892433167,-0.04965812593729879,0.009358525276184082,-0.508384495973587,-0.06646346181662466,0.11949512362480164,-0.5173623263835907,-0.05069003880055334,0.16906318068504333,-0.4704684168100357,-0.034185851663664835,-0.002788335084915161,-0.2909867763519287,-0.10301041483910467,0.07396182417869568,-0.44986656308174133,-0.10900434732468511,0.1554643213748932,-0.4626110941171646,-0.08333687365086462,0.19815734028816223,-0.4261234998703003,-0.05940990030796911,0
0.0,0.0,0.0,0.09294214844703674,-0.08849859237670898,0.06610481119227529,0.12096098065376282,-0.19769352674484253,0.07328156805110098,0.15736547112464905,-0.2734246551990509,0.055874027819157845,0.1605566442012787,-0.331230491399765,0.04030191576552511,-0.06621918082237244,-0.33093029260635376,0.06594580090117574,0.010048478841781616,-0.4724018722772598,0.041656420142174966,0.0896005928516388,-0.45246492326259613,0.022965536028863198,0.11946013569831848,-0.3917957544326782,0.017617000774265534,-0.07620105147361755,-0.3273068964481354,0.006013067015231854,0.013342112302780151,-0.49903376400470734,-0.003853767137258046,0.10124441981315613,-0.47192393243312836,-0.0038885888226616316,0.12573912739753723,-0.4117976725101471,-0.00037375230945713156,-0.05988287925720215,-0.31088241934776306,-0.0546220163397777,0.024487227201461792,-0.4831293970346451,-0.0625551226131904,0.11120596528053284,-0.45320896804332733,-0.04202192225980639,0.13405224680900574,-0.3970405161380768,-0.026124746962665313,-0.01920682191848755,-0.28075191378593445,-0.11211369508433222,0.046233564615249634,-0.4136282801628113,-0.11268586987185358,0.11402210593223572,-0.4024178981781006,-0.08696857416558146,0.1397934854030609,-0.35956627130508423,-0.06676531904864191,0
